timestamp,open,high,low,close,volume
2019-01-04,312.9999,324.3999,312.9999,322.5999,536191
2019-01-03,311.9999,315.4499,308.1499,313.1499,354728
2019-01-02,315.9999,320.7499,309.1999,312.7999,429828
2019-01-01,316.7999,321.9999,313.5499,319.5499,14881983
2018-12-31,319.7999,320.9999,311.9999,312.8999,201373
2018-12-28,316.5498,320.9999,314.3499,316.1999,397149
2018-12-27,322.8999,326.1498,313.9999,316.3499,606274
2018-12-26,310.9499,323.9499,302.9999,321.1999,552906
2018-12-24,307.8998,313.4999,304.3999,308.9999,346952
2018-12-21,319.8998,324.5999,305.5499,307.4999,681271
2018-12-20,315.9999,321.1999,314.2499,316.1499,291849
2018-12-19,321.7999,323.4998,317.9999,322.2499,256205
2018-12-18,314.6999,319.9999,311.9999,317.1499,479495
2018-12-17,319.9999,323.0499,312.9999,314.6499,738516
2018-12-14,303.9999,332.8999,303.9999,318.7999,1327281
2018-12-13,308.9999,312.6998,301.3499,302.6999,374166
2018-12-12,294.9999,309.8999,292.1999,305.1999,486143
2018-12-11,289.4999,293.8499,282.2499,290.0999,428478
2018-12-10,298.9998,301.2499,289.9999,294.2999,238823
2018-12-07,313.7999,313.7999,299.0999,303.8999,250003
2018-12-06,309.9999,312.4498,301.9999,304.0999,292843
2018-12-05,339.9999,339.9999,308.8498,312.2999,579608
2018-12-04,318.9999,323.2999,310.6999,318.3999,428322
2018-12-03,314.9999,322.8999,314.9499,320.2999,259991
2018-11-30,318.9999,323.8999,310.5999,313.5499,297432
2018-11-29,325.9999,325.9999,312.3499,316.8499,262077
2018-11-28,332.9999,332.9999,311.3999,314.4999,400308
2018-11-27,334.7998,335.7999,324.7499,328.4999,277683
2018-11-26,328.1999,338.2499,328.1999,333.9999,699155
2018-11-22,331.7499,339.7499,321.4999,327.9499,1172404
2018-11-21,330.9999,339.0998,330.0999,331.7499,264354
2018-11-20,332.7999,339.2499,328.5999,331.7499,385119
2018-11-19,330.9999,338.7499,319.2499,336.6998,638395
2018-11-16,303.7998,336.8999,301.3499,333.5998,2112838
2018-11-15,298.9998,306.4498,297.7499,303.7998,174130
2018-11-14,300.9499,311.4499,297.9999,301.2499,353226
2018-11-13,299.8999,299.9999,290.3499,297.4499,125529
2018-11-12,301.6498,306.3499,293.3999,295.3499,199571
2018-11-09,289.9999,302.3499,289.9999,298.4499,427471
2018-11-06,303.8999,307.6999,302.9999,305.0499,108677
2018-11-05,301.8998,305.4499,297.9999,302.4999,140391
2018-11-02,296.9999,307.7999,293.4999,302.4499,313610
2018-11-01,294.4999,297.5499,287.5499,292.7999,246344
2018-10-31,292.1499,296.7999,279.0999,292.1499,329902
2018-10-30,295.8999,303.5999,289.5999,291.8499,236666
2018-10-29,302.9999,303.0998,289.9999,293.6499,340905
2018-10-26,296.9999,305.9499,287.1999,298.2999,493928
2018-10-25,307.3998,310.6999,293.0499,295.8499,573279
2018-10-24,287.4999,328.7499,286.8999,316.7499,576298
2018-10-23,282.9999,290.5998,282.9999,285.8999,133519
2018-10-22,288.6999,291.9999,276.9999,285.9999,287680
2018-10-19,287.7999,292.9998,284.9499,286.8499,209746
2018-10-17,295.0499,297.7499,284.7999,288.0999,199720
2018-10-16,290.9999,295.7999,289.7999,293.8999,137143
2018-10-15,290.5499,293.3999,284.4499,291.3999,147322
2018-10-12,289.6999,292.4499,284.6999,290.5499,13977116
2018-10-11,289.9999,294.5499,282.3499,286.2499,8605614
2018-10-10,290.9499,303.9499,284.0999,295.6498,2513130
2018-10-09,295.3998,296.2999,287.2499,288.5999,757006
2018-10-08,299.9999,301.9999,291.0999,295.3499,157802
2018-10-05,309.2499,315.8499,287.4999,296.7499,304721
2018-10-04,314.9999,317.3999,302.3499,309.9999,334407
2018-10-03,325.1499,326.9999,316.4499,318.6499,7403891
2018-10-01,339.9999,340.1999,321.9499,325.8499,360988
2018-09-28,359.8499,359.8999,335.4499,338.2499,293836
2018-09-27,360.9998,362.9999,353.7999,356.0999,120418
2018-09-26,364.3999,364.9499,357.2999,360.8999,116180
2018-09-25,359.9998,362.9999,344.0499,360.0999,268371
2018-09-24,370.9999,373.2498,350.4999,357.4999,535929
2018-09-21,367.7999,377.0498,356.8998,372.3999,267071
2018-09-19,376.6999,380.1998,361.9999,369.6999,649809
2018-09-18,379.9999,388.6999,372.6998,373.5499,101375
2018-09-17,380.9999,390.7498,377.5498,382.3999,282883
2018-09-14,377.9998,388.9499,373.3999,383.6499,713214
2018-09-12,381.9999,384.6998,372.2999,374.9999,1291827
2018-09-11,389.8999,392.5499,378.2498,379.8499,147132
2018-09-10,390.5999,397.4998,382.3999,388.2998,324068
2018-09-07,372.4998,394.9999,368.9999,390.7999,689326
2018-09-06,370.0998,374.6498,368.5499,372.2498,106188
2018-09-05,377.9998,377.9998,366.9498,372.5999,172646
2018-09-04,384.2498,384.2498,375.0998,377.7498,135565
2018-09-03,385.4998,389.6999,380.4999,384.2498,204094
2018-08-31,379.2498,385.9999,375.9999,383.3498,1054655
2018-08-30,374.9999,384.8999,374.9999,382.5998,139933
2018-08-29,379.9999,382.1999,373.3499,374.8499,117330
2018-08-28,380.1498,385.8998,374.6498,376.4499,149463
2018-08-27,370.9499,382.9999,368.4999,378.3499,188269
2018-08-24,368.9999,371.4998,365.2998,368.4999,97737
2018-08-23,370.9999,376.7499,368.3998,369.2499,107158
2018-08-21,367.9999,370.3498,363.0499,367.7499,126577
2018-08-20,373.7999,373.9999,367.4498,370.3999,156815
2018-08-17,373.4999,374.4498,366.4998,371.2499,112713
2018-08-16,371.9499,373.8499,366.0498,372.0498,534119
2018-08-14,368.9999,371.7998,364.2998,366.4998,123173
2018-08-13,369.9999,375.0998,362.7999,368.9499,152382
2018-08-10,366.7999,374.6998,365.2499,369.0998,229479
2018-08-09,388.3999,388.3999,364.8999,366.7498,2056063
2018-08-08,384.4998,387.0499,373.5999,384.5999,142051
2018-08-07,386.1998,386.1998,379.0999,381.3498,120815
2018-08-06,374.7999,387.9499,374.7999,386.1998,285967
2018-08-03,377.9499,377.9499,370.4999,374.6998,196094
2018-08-02,384.9998,385.0499,369.5998,372.9498,230693
2018-08-01,391.4998,398.5499,382.3498,383.6499,760367
2018-07-31,378.9998,392.0499,378.6998,390.6999,448644
2018-07-30,363.9999,390.1999,353.1999,383.1499,545638
2018-07-27,363.8999,373.3499,351.5998,364.4499,936357
2018-07-26,352.9999,359.6999,352.5999,357.5998,152191
2018-07-25,357.1999,357.1999,343.9999,351.8498,262669
2018-07-24,360.9998,365.6499,351.2499,356.3998,110718
2018-07-23,334.9999,359.8999,334.9999,357.5998,172331
2018-07-20,344.4999,348.1499,340.6499,345.5499,87551
2018-07-19,338.9999,347.1999,338.3499,345.0499,200001
2018-07-18,344.9999,344.9999,331.1998,336.7999,8802252
2018-07-17,346.5999,350.3998,339.9999,342.2498,725067
2018-07-16,358.5498,359.4998,344.4499,346.1999,113281
2018-07-13,362.9999,363.4499,357.2499,358.0499,115766
2018-07-12,366.7999,366.7999,357.5499,361.7999,67783
2018-07-11,367.5499,367.9498,360.2999,361.8998,109146
2018-07-10,364.6999,368.8998,360.9998,367.3499,98022
2018-07-09,366.2999,366.2999,360.9998,361.5499,167600
2018-07-06,360.3499,365.2998,359.9998,361.8499,141312
2018-07-05,364.9999,366.1999,359.5498,363.4499,347983
2018-07-04,368.9999,370.8999,362.6999,366.4499,161148
2018-07-03,371.9998,373.4498,365.9998,370.1999,167662
2018-07-02,380.9999,381.6999,358.9999,367.1499,951682
2018-06-29,372.9998,382.6499,372.9998,380.9999,88495
2018-06-28,374.9999,380.8998,368.0999,376.3498,122550
2018-06-27,382.9499,382.9499,372.9998,374.7499,135361
2018-06-26,374.0999,383.0498,372.9998,380.1498,162893
2018-06-25,371.4998,377.5999,370.6499,373.5999,83446
2018-06-22,366.5499,376.9499,366.1999,374.5999,164883
2018-06-21,377.9998,377.9998,363.5998,368.1998,155926
2018-06-20,374.0499,376.1999,370.4999,372.2498,105314
2018-06-19,371.9998,375.2999,369.1999,371.1499,218238
2018-06-18,380.9999,380.9999,368.9999,371.2499,118488
2018-06-15,376.0998,380.2999,370.1499,377.5498,150818
2018-06-14,375.4999,383.7998,374.0499,376.1499,2646622
2018-06-13,374.9999,381.8498,373.6499,376.0998,212324
2018-06-12,389.9998,393.5499,369.9999,381.0499,247519
2018-06-11,379.9999,393.9999,378.3499,388.7499,268920
2018-06-08,376.7998,383.3999,372.5499,376.7499,170112
2018-06-07,379.9498,385.9999,374.6998,379.9498,235664
2018-06-06,360.9998,382.8999,360.9998,380.3499,290345
2018-06-05,372.9998,379.9999,357.5998,363.7999,917051
2018-06-04,384.0498,389.9998,369.9999,371.8499,156196
2018-06-01,378.4499,384.8499,372.8499,382.5998,156357
2018-05-31,373.9999,383.1999,371.9998,373.7999,159360
2018-05-30,377.9998,378.9498,372.9998,375.8998,95645
2018-05-29,376.0499,379.8998,371.4998,378.2498,131993
2018-05-28,376.9999,380.4999,370.7998,374.1998,156181
2018-05-25,377.3499,379.9999,367.3999,376.6499,363712
2018-05-24,357.1498,373.6998,356.8998,371.4499,176623
2018-05-23,361.9999,365.1499,354.5499,356.7999,225189
2018-05-22,357.9499,370.4999,352.0998,361.8998,351706
2018-05-21,361.9999,368.9999,356.0999,360.1999,170082
2018-05-18,368.4999,368.6999,355.0999,361.9498,383593
2018-05-17,376.0998,378.3999,364.8999,366.5499,245198
2018-05-16,377.9998,383.9998,374.5499,375.3498,182886
2018-05-15,381.9999,388.7998,371.9499,379.3999,244662
2018-05-14,389.7998,393.9499,372.6499,381.4999,480938
2018-05-11,401.9998,401.9998,381.1999,385.6998,974874
2018-05-10,408.9998,413.7998,403.9998,412.2499,275853
2018-05-09,400.7499,409.1499,397.4998,402.5999,296338
2018-05-08,398.4999,402.7498,397.1499,400.7499,147675
2018-05-07,400.4999,404.4999,395.8999,397.9998,206074
2018-05-04,410.9999,418.2499,393.9999,396.5999,638962
2018-05-03,407.9998,407.9998,399.5499,404.3998,103437
2018-05-02,410.9999,411.9999,405.9999,407.9998,174398
2018-04-30,408.9498,412.6999,404.3998,409.5499,169637
2018-04-27,407.9998,415.8499,401.0498,408.9498,266208
2018-04-26,423.9999,423.9999,404.9999,408.8499,306649
2018-04-25,413.9998,426.9998,412.1498,419.7998,1044186
2018-04-24,403.4998,408.4998,396.5999,406.0998,718675
2018-04-23,398.4999,406.0998,397.3499,403.6499,358836
2018-04-20,394.8999,402.8999,391.5499,400.7499,228648
2018-04-19,385.4998,396.7998,385.4998,394.9499,190547
2018-04-18,383.7998,391.7498,381.9999,384.7999,296088
2018-04-17,377.1999,382.8999,374.7999,381.2999,135961
2018-04-16,376.2998,380.4999,374.9999,377.1999,618514
2018-04-13,381.2499,386.0499,376.3498,377.7998,1273412
2018-04-12,384.0498,385.9999,379.2498,380.0999,157986
2018-04-11,386.1998,391.0999,383.5498,384.5498,342731
2018-04-10,380.7499,386.5499,374.5999,385.5499,437756
2018-04-09,383.8999,386.8998,376.7998,380.7499,451979
2018-04-06,393.9999,396.5498,383.0998,385.3999,359360
2018-04-05,401.8999,401.8999,391.2498,393.9499,359635
2018-04-04,404.9999,406.9999,393.2499,394.4999,188758
2018-04-03,393.4999,402.5999,391.1499,401.6499,426721
2018-04-02,401.3999,402.9998,390.5999,394.4499,342208
2018-03-28,411.9999,414.9998,395.9998,398.8998,337993
2018-03-27,420.1999,421.6998,400.8999,411.4498,387295
2018-03-26,411.9999,422.9498,406.6999,421.6499,168656
2018-03-23,409.9998,419.0498,405.3998,411.1498,780940
2018-03-22,415.2498,419.9998,411.9999,415.2498,379255
2018-03-21,406.9999,419.9998,402.9998,418.5998,417371
2018-03-20,399.9999,403.5499,393.4999,400.1498,277800
2018-03-19,418.4999,421.5498,397.4998,400.7998,249669
2018-03-16,417.9999,426.6999,414.9998,418.1999,989545
2018-03-15,420.9998,428.9998,417.6498,420.6999,1584218
2018-03-14,425.8999,426.4998,418.7499,422.4998,153792
2018-03-13,421.4998,428.9998,419.9998,425.8999,803907
2018-03-12,403.0999,424.7998,403.0999,420.7498,806625
2018-03-09,407.3999,408.4998,397.7999,401.9499,442121
2018-03-08,411.9999,413.9998,394.9999,401.1999,725342
2018-03-07,411.4999,415.9998,391.0999,403.3999,914639
2018-03-06,422.1998,427.2998,411.9999,413.8498,269884
2018-03-05,428.9498,428.9498,417.9999,421.1998,131626
2018-03-01,429.4999,436.6999,425.0498,426.7498,410684
2018-02-28,430.9999,433.4998,425.3498,427.3499,378598
2018-02-27,422.9999,432.9998,422.9999,431.0498,189065
2018-02-26,429.9999,432.9499,420.4499,422.2999,364957
2018-02-23,418.0998,427.6499,417.5998,425.4499,410325
2018-02-22,423.9999,423.9999,413.6999,416.0499,330937
2018-02-21,418.0499,422.2999,417.3998,419.3498,360919
2018-02-20,415.7999,422.1998,415.4998,417.6498,221674
2018-02-19,418.6498,419.9998,402.9998,414.1499,406365
2018-02-16,431.9998,432.4499,418.6498,419.4499,204200
2018-02-15,437.9998,438.9998,426.5498,428.2999,218056
2018-02-14,424.1498,437.6498,424.1498,434.1998,407834
2018-02-12,432.9998,432.9998,421.9998,424.0499,246623
2018-02-09,424.9999,433.7498,419.9499,421.7498,403297
2018-02-08,431.9998,435.9999,425.1999,429.4999,294504
2018-02-07,447.9999,449.1498,426.0498,429.8498,383831
2018-02-06,420.1999,447.4998,420.0998,438.7498,772534
2018-02-05,417.9999,445.7998,411.7999,439.4998,577017
2018-02-02,435.1998,444.8999,415.5999,421.7999,321014
2018-02-01,434.9998,445.9998,430.3498,438.0498,556931
2018-01-31,441.0499,445.7498,436.0499,439.6499,177824
2018-01-30,439.1499,450.7498,437.4499,440.0999,542588
2018-01-29,449.6999,449.6999,422.1998,440.5499,747321
2018-01-25,461.4999,465.9998,445.0999,452.5999,1026031
2018-01-24,490.9999,490.9999,455.2998,458.9498,3490101
2018-01-23,495.8998,498.4499,487.9998,490.8998,3299656
2018-01-22,492.9998,497.2499,487.7498,489.6998,671328
2018-01-19,487.2498,500.0998,484.9999,497.7499,873513
2018-01-18,502.9998,508.1998,492.9998,494.4998,331054
2018-01-17,492.0998,503.5498,491.6998,500.3498,213818
2018-01-16,509.4999,513.4498,491.1998,496.8998,43433001
2018-01-15,509.9999,511.4499,501.9998,504.0998,212900
2018-01-12,518.9498,518.9498,504.6498,509.3998,254527
2018-01-11,507.0498,516.7498,503.3498,514.7498,418622
2018-01-10,513.9998,517.4499,504.2998,506.3498,356831
2018-01-09,517.9998,524.3498,505.0498,509.9999,1931778
2018-01-08,534.9998,534.9998,514.2498,516.0998,641134
2018-01-05,523.9998,542.2498,518.8498,539.9998,515983
2018-01-04,519.9998,526.4998,514.3998,522.4498,191615
2018-01-03,521.9999,525.0998,515.4999,518.4498,217444
2018-01-02,531.0998,531.9998,512.1998,516.2998,202509
2018-01-01,531.4998,537.8998,525.9998,528.1498,156713
2017-12-29,530.9998,538.2998,526.9998,529.3998,233586
2017-12-28,534.9998,544.9998,530.0998,531.0498,122762
2017-12-27,542.0998,547.1998,530.7498,533.9999,341477
2017-12-26,530.9998,545.9998,526.9998,542.7998,498827
2017-12-22,525.0498,538.6498,524.1499,529.0998,293066
2017-12-21,528.4998,531.6498,522.0998,523.9498,453793
2017-12-20,539.0998,540.7498,526.7999,528.5998,246682
2017-12-19,525.9998,539.9498,520.1998,536.3999,5118569
2017-12-18,499.9998,531.4498,484.9999,526.1498,3797265
2017-12-15,523.9998,533.9999,516.1998,518.9498,3703796
2017-12-14,516.9998,526.2998,511.4998,520.9998,166064
2017-12-13,528.4998,533.4998,514.9998,516.9499,4834391
2017-12-12,532.4998,533.3998,520.6498,523.9498,117316
2017-12-11,526.1998,537.7998,524.7998,532.4998,327672
2017-12-08,515.9999,530.8498,514.9998,525.1498,481667
2017-12-07,483.1498,518.3999,479.9999,513.3499,309029
2017-12-06,487.9998,492.5998,479.9499,483.9498,285686
2017-12-05,484.9999,491.9999,476.9998,490.4998,240178
2017-12-04,485.2998,491.8998,482.6498,484.7999,159056
2017-12-01,496.8498,496.8498,481.7498,483.2498,232838
2017-11-30,489.9998,499.7998,489.9998,496.8498,142387
2017-11-29,492.7498,496.9999,490.1998,495.6998,82097
2017-11-28,499.9998,500.3999,490.2498,492.1999,970964
2017-11-27,498.8998,499.9998,490.7999,498.1498,214555
2017-11-24,496.9999,502.1998,494.9998,496.2999,891634
2017-11-23,500.9998,506.7498,491.9999,496.0499,437109
2017-11-22,504.9998,507.5999,495.4498,498.6999,216662
2017-11-21,490.4998,508.9998,490.4998,503.1498,674225
2017-11-20,492.9998,496.3998,488.9998,492.6498,347941
2017-11-17,495.0999,505.9498,491.1498,493.5498,554231
2017-11-16,487.5498,494.6998,481.4998,489.8998,574180
2017-11-15,499.4998,499.8999,483.5499,487.3498,288951
2017-11-14,496.0998,504.3498,494.9998,498.0498,263813
2017-11-13,505.9998,505.9998,495.9998,498.0498,256866
2017-11-10,506.9998,511.3498,497.4999,501.7998,852669
2017-11-09,503.8998,506.9998,495.7498,503.8998,790536
2017-11-08,495.9998,506.8499,479.9999,495.1498,310194955
2017-11-07,533.9999,536.7998,511.9998,514.3498,431740
2017-11-06,541.3498,544.4998,527.9999,532.7498,376312
2017-11-03,539.9998,564.9998,537.6998,541.3498,206291660
2017-11-02,543.9998,548.4998,530.7498,543.0998,618679
2017-11-01,517.9998,544.4998,509.4498,538.3998,1756094
2017-10-31,492.7998,503.6998,487.0498,497.6498,739979
2017-10-30,489.9998,497.7499,486.6999,492.7998,270985
2017-10-27,511.4998,511.4998,483.2498,485.0998,246765
2017-10-26,513.9998,519.3499,503.0498,510.5498,793756
2017-10-25,500.9998,518.9998,494.2998,515.4999,659855
2017-10-24,499.9998,504.4998,494.9498,501.6498,484364
2017-10-23,471.9998,501.4498,471.9998,497.4999,869441
2017-10-18,465.9498,479.9999,457.5498,461.5498,209357
2017-10-17,455.2499,469.2498,455.1498,465.9498,482622
2017-10-16,435.4999,457.3999,432.9998,452.9998,781038
2017-10-13,424.9999,435.9999,420.9998,431.5998,3934195
2017-10-12,403.9998,404.9999,396.0498,400.0499,96062
2017-10-11,380.2999,406.9999,380.2999,403.3999,456228
2017-10-10,379.9999,386.7499,374.7999,384.0498,82047
2017-10-09,378.4998,382.3999,377.6999,379.3999,36431
2017-10-06,376.7998,383.7498,376.7998,382.2998,25053
2017-10-05,376.9499,380.8998,373.0999,377.7498,73096
2017-10-04,383.4998,385.5999,375.4999,376.9499,110751
2017-10-03,389.6499,393.1998,383.9998,385.6499,110943
2017-09-29,378.9998,391.7999,378.9998,388.6499,62844
2017-09-28,388.7998,388.7998,377.4998,382.3999,64296
2017-09-27,384.4998,389.5498,384.1999,385.3499,93537
2017-09-26,385.9999,392.4999,382.5498,387.2999,108741
2017-09-25,396.9998,396.9998,387.3498,389.4499,49792
2017-09-22,395.9998,400.6999,391.5999,395.0998,70140
2017-09-21,389.9998,400.9499,389.9998,399.4999,138424
2017-09-20,369.9999,398.7999,369.9999,396.2498,457240
2017-09-19,395.9998,399.2499,390.3999,394.6999,247646
2017-09-18,397.9998,401.0998,394.9999,396.7998,51604
2017-09-15,398.9999,402.9998,393.5499,395.6499,229312
2017-09-14,406.9999,406.9999,396.5498,398.1998,98933
2017-09-13,406.4999,407.4999,399.4999,400.9999,143376
2017-09-12,405.1998,406.7499,398.2499,404.8998,128718
2017-09-11,405.4999,407.1999,398.8499,401.8999,174438
2017-09-08,392.9999,404.7999,392.9999,403.1998,86688
2017-09-07,403.9998,406.8999,394.9999,397.4498,107876
2017-09-06,398.9999,405.4498,398.9999,402.9498,54630
2017-09-05,414.9998,414.9998,397.9498,406.4999,264044
2017-09-04,422.4498,422.9999,413.0998,415.8499,49973
2017-09-01,428.9998,430.1498,421.4998,422.4498,71025
2017-08-31,431.9998,431.9998,424.2999,427.8499,90213
2017-08-30,429.9999,432.0998,427.9498,429.1998,39585
2017-08-29,434.9498,434.9498,427.4498,428.3998,44774
2017-08-28,431.9998,437.9998,430.4999,434.9498,77222
2017-08-24,433.4998,433.9998,428.3998,432.8499,51669
2017-08-23,424.3498,434.0499,424.3498,431.7998,283249
2017-08-22,424.9999,424.9999,417.0499,421.6499,128789
2017-08-21,420.9998,425.7998,417.9499,418.9999,53375
2017-08-18,415.4998,422.5999,413.2499,421.5999,86438
2017-08-17,407.9499,419.9998,407.9499,416.5499,297119
2017-08-16,409.9998,410.6498,403.6998,406.6498,96026
2017-08-14,405.1998,414.3499,405.1998,408.5498,223296
2017-08-11,414.9998,417.8998,410.3998,414.6499,60267
2017-08-10,406.2499,420.7498,406.2499,416.2498,113876
2017-08-09,418.4999,418.9999,412.0998,416.5999,111350
2017-08-08,419.9998,425.3498,414.4499,417.9999,163760
2017-08-07,417.9999,422.4998,416.6498,417.6998,197134
2017-08-04,424.2499,424.2499,411.6998,420.9498,173066
2017-08-03,414.9998,425.0498,413.5498,424.2499,246522
2017-08-02,419.9998,422.5499,413.9998,415.8999,102938
2017-08-01,415.6499,422.1998,413.7498,416.4498,132923
2017-07-31,413.4999,421.6499,409.9998,417.7999,120232
2017-07-28,414.8999,415.3999,408.4499,413.3498,123428
2017-07-27,429.8998,429.8998,411.9499,415.9998,268739
2017-07-26,428.4998,429.9999,421.6499,426.2498,477083
2017-07-25,421.0999,430.9999,419.1999,427.5999,660297
2017-07-24,409.4998,421.9998,407.3999,420.1999,245071
2017-07-21,416.9999,416.9999,402.9998,411.1498,1013143
2017-07-20,421.9498,423.9999,416.2498,419.7498,148901
2017-07-19,408.2998,422.3998,407.8498,421.3499,410951
2017-07-18,408.2498,429.5998,398.7999,408.2498,348447
2017-07-17,407.9998,409.8999,406.2999,408.5999,82268
2017-07-14,403.0498,407.7998,402.5498,405.5998,144547
2017-07-13,399.9999,404.9999,399.0499,402.9498,180914
2017-07-12,397.9998,403.9998,394.2999,397.1998,456336
2017-07-11,404.9999,408.9998,392.9498,395.4499,617658
2017-07-10,385.9999,409.9998,384.6998,405.3998,4398230
2017-07-07,381.9999,385.9999,381.9999,384.6499,123659
2017-07-06,378.9998,382.6999,374.1498,381.3998,519990
2017-07-05,383.9998,383.9998,373.3499,376.2998,76296
2017-07-04,384.9498,384.9498,378.0498,379.2999,58572
2017-07-03,381.9999,383.8999,377.1999,381.8498,296297
2017-06-30,381.9999,382.3498,372.7498,379.1499,145474
2017-06-29,376.9999,386.4498,376.9499,382.5998,319108
2017-06-28,371.9998,381.4999,367.6998,377.3499,199561
2017-06-27,365.4998,375.5998,365.4998,371.7998,309100
2017-06-23,365.7498,368.1998,363.3998,365.8999,213472
2017-06-22,366.7999,368.7499,361.9999,365.4499,386263
2017-06-21,366.9998,367.7999,364.5498,366.0498,986327
2017-06-20,367.9999,370.3999,364.9999,365.9998,129342
2017-06-19,364.9999,368.5499,364.6999,367.0499,360549
2017-06-16,365.2998,367.4999,360.9998,364.7499,81343
2017-06-15,364.4999,370.1999,363.9999,364.9999,132602
2017-06-14,362.9999,368.9999,361.3999,365.0999,121378
2017-06-13,365.3999,368.5999,362.1998,363.5499,1768543
2017-06-12,367.9999,371.7498,363.4999,365.3999,150229
2017-06-09,368.7499,371.1499,366.6998,367.8998,205306
2017-06-08,372.9998,373.8499,367.2999,368.3998,265869
2017-06-07,374.9999,375.3998,370.1999,372.6998,163799
2017-06-06,372.3499,372.4998,367.4999,368.3499,719809
2017-06-05,372.9998,377.2499,371.2998,372.3499,367592
2017-06-02,373.1998,381.3498,369.9499,373.1499,229322
2017-06-01,369.9999,372.9998,365.7498,367.1499,113275
2017-05-31,370.9999,376.4999,368.1998,371.7998,1121064
2017-05-30,372.9998,376.6999,368.7499,369.7499,322255
2017-05-29,373.4999,378.4499,367.8998,373.0499,93212
2017-05-26,367.9999,380.0999,367.6499,373.6998,143392
2017-05-25,366.1499,376.1999,361.1499,369.5499,732964
2017-05-24,367.9999,372.9998,361.5999,368.4999,194774
2017-05-23,373.4999,375.9999,370.1999,371.4499,1377318
2017-05-22,370.9999,378.1999,370.9999,371.8999,82879
2017-05-19,374.9999,379.2498,368.5499,372.5499,159534
2017-05-18,372.9998,381.4999,368.5999,370.7998,117433
2017-05-17,374.6998,380.4999,370.4999,375.9999,150899
2017-05-16,366.9998,377.3999,366.9998,374.6998,268913
2017-05-15,364.9999,369.4999,361.6499,363.8498,147032
2017-05-12,362.1498,370.5498,361.5499,364.8999,309873
2017-05-11,371.6999,371.6999,362.6498,366.0999,618937
2017-05-10,336.9999,380.0499,336.9498,372.6998,1814666
2017-05-09,349.9999,350.4999,343.3999,345.4999,165314
2017-05-08,344.7499,355.2499,344.6999,351.2499,134317
2017-05-05,345.9499,348.7498,342.9999,344.6498,89404
2017-05-04,347.7498,351.2999,343.7999,345.8999,80307
2017-05-03,347.4998,350.0999,344.0499,346.4499,79108
2017-05-02,350.1498,355.2999,346.1499,347.4998,123205
2017-04-28,356.3998,357.8498,350.5499,354.5999,143321
2017-04-27,356.4499,361.3499,353.7999,357.9499,162817
2017-04-26,350.0999,359.9499,350.0999,357.9499,183318
2017-04-25,342.4998,359.8499,341.5999,354.1499,301191
2017-04-24,342.9999,346.9999,338.9999,343.2499,124811
2017-04-21,342.9999,346.1499,340.6999,342.8499,103752
2017-04-20,339.9999,343.6998,338.0499,342.5999,80327
2017-04-19,339.9999,341.5999,333.2499,339.9999,81741
2017-04-18,341.0999,343.4999,336.3499,338.5499,1412867
2017-04-17,341.9998,343.2999,336.9999,341.1499,63352
2017-04-13,350.4999,351.9999,339.0998,340.5498,278587
2017-04-12,347.9998,353.7999,346.2499,351.1999,133341
2017-04-11,344.9999,355.4999,343.6998,350.1999,280580
2017-04-10,345.0998,347.9998,341.9998,345.4999,105051
2017-04-07,342.6499,350.4999,342.2999,344.4999,420469
2017-04-06,344.4999,344.4999,337.6999,341.6499,145695
2017-04-05,341.9998,347.1999,338.9999,344.5999,225004
2017-04-03,349.9999,349.9999,335.9998,341.6499,999582
2017-03-31,350.9999,352.0499,344.9999,349.9498,194660
2017-03-30,345.9999,351.9999,342.4998,350.6498,6813099
2017-03-29,342.8999,346.2998,341.1999,344.8998,188987
2017-03-28,338.9999,343.3999,338.4499,340.6499,113350
2017-03-27,342.9999,342.9999,335.1999,338.5999,178845
2017-03-24,341.5999,347.9998,337.8998,340.3999,357335
2017-03-23,339.9999,341.4998,335.6499,338.3998,242473
2017-03-22,349.4999,349.4999,325.4999,338.4999,403315
2017-03-21,347.9998,351.4999,345.1999,349.5999,160073
2017-03-20,345.9999,351.7999,339.1499,349.4498,355738
2017-03-17,362.7999,362.8499,343.0499,346.7998,371048
2017-03-16,365.1999,365.9998,359.3999,360.2498,540764
2017-03-15,359.9499,365.7998,356.5499,363.1498,329109
2017-03-14,366.0999,369.4499,359.0999,361.3499,12079356
2017-03-10,360.9998,365.9998,360.1999,364.7998,3389840
2017-03-09,359.1499,361.9999,356.6498,360.3999,78068
2017-03-08,360.7999,364.1499,358.3999,360.7498,186689
2017-03-07,361.9999,362.2999,356.6498,361.1998,212561
2017-03-06,361.9498,363.7499,357.3498,362.0499,307454
2017-03-03,357.4999,361.3499,353.1999,355.5999,181654
2017-03-02,364.9999,366.0999,352.5498,356.3998,253988
2017-03-01,367.9999,368.1498,361.1499,362.5999,145736
2017-02-28,357.9999,372.9998,356.9999,365.1499,750353
2017-02-27,369.8999,369.9999,353.0999,355.6998,484730
2017-02-23,371.7998,400.6499,363.4999,366.0498,2374346
2017-02-22,362.9999,372.2999,359.7498,361.1499,286054
2017-02-21,374.9999,376.8999,359.5999,362.9499,417455
2017-02-20,369.4999,379.0499,369.4999,375.6498,188318
2017-02-17,366.1999,372.0999,362.5499,369.4999,164075
2017-02-16,361.0499,368.8998,360.2999,366.1999,106857
